date,country,arrivals,arrivals_male,arrivals_female,X
2023-07-01,MLI,20,16,4,0.0
2023-08-01,MLI,15,12,3,0.0
2023-09-01,MLI,21,16,5,0.0
2023-10-01,MLI,14,8,6,0.0
2023-11-01,MLI,10,8,2,0.0
2023-12-01,MLI,13,12,1,0.0
2024-01-01,MLI,9,5,4,0.0
2024-02-01,MLI,22,16,6,0.0
2024-03-01,MLI,5,4,1,0.0
2024-04-01,MLI,10,8,2,0.0
2024-05-01,MLI,14,9,5,0.0
2024-06-01,MLI,10,7,3,0.0
2024-07-01,MLI,26,19,7,0.0
2020-01-01,MLT,64,43,21,0.0
2020-02-01,MLT,54,38,16,0.0
2020-03-01,MLT,13,11,2,0.0
2020-04-01,MLT,0,0,0,0.0
2020-05-01,MLT,0,0,0,0.0
2020-06-01,MLT,0,0,0,0.0
2020-07-01,MLT,0,0,0,0.0
2020-08-01,MLT,4,4,0,0.0
2020-09-01,MLT,0,0,0,0.0
2020-10-01,MLT,1,1,0,0.0
2020-11-01,MLT,0,0,0,0.0
2020-12-01,MLT,0,0,0,0.0
2021-01-01,MLT,1,1,0,0.0
2021-02-01,MLT,1,1,0,0.0
2021-03-01,MLT,2,1,1,0.0
2021-04-01,MLT,1,1,0,0.0
2021-05-01,MLT,2,2,0,0.0
2021-06-01,MLT,1,1,0,0.0
2021-07-01,MLT,0,0,0,0.0
2021-08-01,MLT,0,0,0,0.0
2021-09-01,MLT,2,2,0,0.0
2021-10-01,MLT,0,0,0,0.0
2021-11-01,MLT,1,0,1,0.0
2021-12-01,MLT,2,2,0,0.0
2022-01-01,MLT,3,3,0,0.0
2022-02-01,MLT,2,2,0,0.0
2022-03-01,MLT,1,0,1,0.0
2022-04-01,MLT,11,8,3,0.0
2022-05-01,MLT,30,20,10,0.0
2022-06-01,MLT,30,20,10,0.0
2022-07-01,MLT,68,36,32,0.0
2022-08-01,MLT,63,33,30,0.0
2022-09-01,MLT,41,27,14,0.0
2022-10-01,MLT,40,27,13,0.0
2022-11-01,MLT,83,48,35,0.0
2022-12-01,MLT,55,36,19,0.0
2023-01-01,MLT,78,42,36,0.0
2023-02-01,MLT,56,37,19,0.0
2023-03-01,MLT,67,44,23,0.0
2023-04-01,MLT,59,36,23,0.0
2023-05-01,MLT,42,27,15,0.0
2023-06-01,MLT,37,26,11,0.0
2023-07-01,MLT,76,42,34,0.0
2023-08-01,MLT,112,65,47,0.0
2023-09-01,MLT,80,51,29,0.0
2023-10-01,MLT,37,28,9,0.0
2023-11-01,MLT,95,58,37,0.0
2023-12-01,MLT,84,46,38,0.0
2024-01-01,MLT,92,56,36,0.0
2024-02-01,MLT,57,34,23,0.0
2024-03-01,MLT,93,54,39,0.0
2024-04-01,MLT,65,41,24,0.0
2024-05-01,MLT,50,27,23,0.0
2024-06-01,MLT,73,43,30,0.0
2024-07-01,MLT,84,51,33,0.0
2020-01-01,MMR,16744,10408,6336,0.0
2020-02-01,MMR,12925,8941,3984,0.0
2020-03-01,MMR,6463,4355,2108,0.0
2020-04-01,MMR,16,11,5,0.0
2020-05-01,MMR,10,6,4,0.0
2020-06-01,MMR,37,17,20,0.0
2020-07-01,MMR,13,4,9,0.0
2020-08-01,MMR,96,86,10,0.0
2020-09-01,MMR,125,114,11,0.0
2020-10-01,MMR,80,71,9,0.0
2020-11-01,MMR,161,143,18,0.0
2020-12-01,MMR,139,130,9,0.0
2021-01-01,MMR,130,123,7,0.0
2021-02-01,MMR,75,66,9,0.0
2021-03-01,MMR,132,110,22,0.0
2021-04-01,MMR,109,95,14,0.0
2021-05-01,MMR,69,59,10,0.0
2021-06-01,MMR,80,67,13,0.0
2021-07-01,MMR,112,105,7,0.0
2021-08-01,MMR,59,55,4,0.0
2021-09-01,MMR,161,135,26,0.0
2021-10-01,MMR,180,147,33,0.0
2021-11-01,MMR,210,195,15,0.0
2021-12-01,MMR,341,295,46,0.0
2022-01-01,MMR,374,320,54,0.0
2022-02-01,MMR,301,235,66,0.0
2022-03-01,MMR,450,372,78,0.0
2022-04-01,MMR,1201,581,620,0.0
2022-05-01,MMR,3092,1493,1599,0.0
2022-06-01,MMR,5716,2717,2999,0.0
2022-07-01,MMR,7811,4034,3777,0.0
2022-08-01,MMR,9446,5152,4294,0.0
2022-09-01,MMR,10305,5959,4346,0.0
2022-10-01,MMR,10972,6039,4933,0.0
2022-11-01,MMR,11937,7322,4615,0.0
2022-12-01,MMR,13322,7173,6149,0.0
2023-01-01,MMR,11974,6164,5810,0.0
2023-02-01,MMR,10494,6215,4279,0.0
2023-03-01,MMR,11748,6474,5274,0.0
2023-04-01,MMR,11796,6094,5702,0.0
2023-05-01,MMR,13511,7889,5622,0.0
2023-06-01,MMR,12712,6291,6421,0.0
2023-07-01,MMR,13593,7346,6247,0.0
2023-08-01,MMR,13982,7398,6584,0.0
2023-09-01,MMR,14707,7127,7580,0.0
2023-10-01,MMR,13012,6322,6690,0.0
2023-11-01,MMR,13288,6377,6911,0.0
2023-12-01,MMR,15878,7007,8871,0.0
2024-01-01,MMR,11092,5820,5272,0.0
2024-02-01,MMR,12974,5930,7044,0.0
2024-03-01,MMR,16905,7974,8931,0.0
2024-04-01,MMR,14130,6927,7203,0.0
2024-05-01,MMR,19374,10381,8993,0.0
2024-06-01,MMR,16367,6159,10208,0.0
2024-07-01,MMR,12297,4626,7671,0.0
2020-01-01,MNE,24,19,5,0.0
2020-02-01,MNE,28,17,11,0.0
2020-03-01,MNE,7,5,2,0.0
2020-04-01,MNE,0,0,0,0.0
2020-05-01,MNE,0,0,0,0.0
2020-06-01,MNE,1,0,1,0.0
2020-07-01,MNE,10,10,0,0.0
2020-08-01,MNE,1,1,0,0.0
2020-09-01,MNE,1,0,1,0.0
2020-10-01,MNE,0,0,0,0.0
2020-11-01,MNE,1,1,0,0.0
2020-12-01,MNE,5,5,0,0.0
2021-01-01,MNE,7,7,0,0.0
2021-02-01,MNE,8,8,0,0.0
2021-03-01,MNE,19,19,0,0.0
2021-04-01,MNE,6,6,0,0.0
2021-05-01,MNE,3,3,0,0.0
2021-06-01,MNE,3,3,0,0.0
2021-07-01,MNE,5,4,1,0.0
2021-08-01,MNE,5,5,0,0.0
2021-09-01,MNE,5,5,0,0.0
2021-10-01,MNE,1,1,0,0.0
2021-11-01,MNE,6,6,0,0.0
2021-12-01,MNE,8,8,0,0.0
2022-01-01,MNE,5,5,0,0.0
2022-02-01,MNE,9,9,0,0.0
2022-03-01,MNE,5,4,1,0.0
2022-04-01,MNE,4,3,1,0.0
2022-05-01,MNE,8,7,1,0.0
2022-06-01,MNE,5,4,1,0.0
2022-07-01,MNE,5,4,1,0.0
2022-08-01,MNE,7,7,0,0.0
2022-09-01,MNE,8,7,1,0.0
2022-10-01,MNE,11,9,2,0.0
2022-11-01,MNE,11,11,0,0.0
2022-12-01,MNE,7,7,0,0.0
2023-01-01,MNE,7,5,2,0.0
2023-02-01,MNE,9,8,1,0.0
2023-03-01,MNE,13,13,0,0.0
2023-04-01,MNE,27,15,12,0.0
2023-05-01,MNE,13,10,3,0.0
2023-06-01,MNE,14,12,2,0.0
2023-07-01,MNE,14,13,1,0.0
2023-08-01,MNE,21,14,7,0.0
2023-09-01,MNE,11,7,4,0.0
2023-10-01,MNE,15,15,0,0.0
2023-11-01,MNE,19,17,2,0.0
2023-12-01,MNE,26,20,6,0.0
2024-01-01,MNE,37,26,11,0.0
2024-02-01,MNE,20,15,5,0.0
2024-03-01,MNE,22,15,7,0.0
2024-04-01,MNE,25,19,6,0.0
2024-05-01,MNE,21,20,1,0.0
2024-06-01,MNE,11,5,6,0.0
2024-07-01,MNE,30,20,10,0.0
2020-01-01,MNG,919,386,533,0.0
2020-02-01,MNG,300,115,185,0.0
2020-03-01,MNG,151,60,91,0.0
2020-04-01,MNG,0,0,0,0.0
2020-05-01,MNG,0,0,0,0.0
2020-06-01,MNG,0,0,0,0.0
2020-07-01,MNG,0,0,0,0.0
2020-08-01,MNG,3,0,3,0.0
2020-09-01,MNG,0,0,0,0.0
2020-10-01,MNG,4,2,2,0.0
2020-11-01,MNG,2,0,2,0.0
2020-12-01,MNG,0,0,0,0.0
2021-01-01,MNG,0,0,0,0.0
2021-02-01,MNG,0,0,0,0.0
2021-03-01,MNG,0,0,0,0.0
2021-04-01,MNG,0,0,0,0.0
2021-05-01,MNG,3,0,3,0.0
2021-06-01,MNG,1,0,1,0.0
2021-07-01,MNG,0,0,0,0.0
2021-08-01,MNG,1,0,1,0.0
2021-09-01,MNG,2,0,2,0.0
2021-10-01,MNG,3,0,3,0.0
2021-11-01,MNG,2,1,1,0.0
2021-12-01,MNG,7,2,5,0.0
2022-01-01,MNG,9,3,6,0.0
2022-02-01,MNG,13,7,6,0.0
2022-03-01,MNG,14,3,11,0.0
2022-04-01,MNG,88,32,56,0.0
2022-05-01,MNG,149,67,82,0.0
2022-06-01,MNG,188,69,119,0.0
2022-07-01,MNG,354,151,203,0.0
2022-08-01,MNG,289,113,176,0.0
2022-09-01,MNG,358,162,196,0.0
2022-10-01,MNG,326,152,174,0.0
2022-11-01,MNG,400,188,212,0.0
2022-12-01,MNG,680,281,399,0.0
2023-01-01,MNG,1218,574,644,0.0
2023-02-01,MNG,649,255,394,0.0
2023-03-01,MNG,491,193,298,0.0
2023-04-01,MNG,421,187,234,0.0
2023-05-01,MNG,411,148,263,0.0
2023-06-01,MNG,362,150,212,0.0
2023-07-01,MNG,530,209,321,0.0
2023-08-01,MNG,456,195,261,0.0
2023-09-01,MNG,406,165,241,0.0
2023-10-01,MNG,496,169,327,0.0
2023-11-01,MNG,621,242,379,0.0
2023-12-01,MNG,973,434,539,0.0
2024-01-01,MNG,2097,948,1149,0.0
2024-02-01,MNG,706,301,405,0.0
2024-03-01,MNG,634,280,354,0.0
2024-04-01,MNG,546,229,317,0.0
2024-05-01,MNG,500,191,309,0.0
2024-06-01,MNG,631,232,399,0.0
2024-07-01,MNG,607,245,362,0.0
2020-01-01,MNP,2,2,0,0.0
2020-02-01,MNP,0,0,0,0.0
2020-03-01,MNP,0,0,0,0.0
2020-04-01,MNP,0,0,0,0.0
2020-05-01,MNP,0,0,0,0.0
2020-06-01,MNP,0,0,0,0.0
2020-07-01,MNP,0,0,0,0.0
2020-08-01,MNP,0,0,0,0.0
2020-09-01,MNP,0,0,0,0.0
2020-10-01,MNP,0,0,0,0.0
2020-11-01,MNP,0,0,0,0.0
2020-12-01,MNP,0,0,0,0.0
2021-01-01,MNP,0,0,0,0.0
2021-02-01,MNP,0,0,0,0.0
2021-03-01,MNP,0,0,0,0.0
2021-04-01,MNP,0,0,0,0.0
2021-05-01,MNP,0,0,0,0.0
2021-06-01,MNP,0,0,0,0.0
2021-07-01,MNP,0,0,0,0.0
2021-08-01,MNP,0,0,0,0.0
2021-09-01,MNP,0,0,0,0.0
2021-10-01,MNP,0,0,0,0.0
2021-11-01,MNP,0,0,0,0.0
2021-12-01,MNP,0,0,0,0.0
2022-01-01,MNP,0,0,0,0.0
2022-02-01,MNP,0,0,0,0.0
2022-03-01,MNP,0,0,0,0.0
2022-04-01,MNP,0,0,0,0.0
2022-05-01,MNP,0,0,0,0.0
2022-06-01,MNP,0,0,0,0.0
2022-07-01,MNP,0,0,0,0.0
2022-08-01,MNP,0,0,0,0.0
2022-09-01,MNP,0,0,0,0.0
2022-10-01,MNP,0,0,0,0.0
2022-11-01,MNP,0,0,0,0.0
2022-12-01,MNP,0,0,0,0.0
2023-01-01,MNP,0,0,0,0.0
2023-02-01,MNP,0,0,0,0.0
2023-03-01,MNP,1,0,1,0.0
2023-04-01,MNP,0,0,0,0.0
2023-05-01,MNP,0,0,0,0.0
2023-06-01,MNP,0,0,0,0.0
2023-07-01,MNP,0,0,0,0.0
2023-08-01,MNP,0,0,0,0.0
2023-09-01,MNP,0,0,0,0.0
2023-10-01,MNP,0,0,0,0.0
2023-11-01,MNP,0,0,0,0.0
2023-12-01,MNP,0,0,0,
2024-01-01,MNP,0,0,0,
2024-02-01,MNP,0,0,0,
2024-03-01,MNP,0,0,0,
2024-04-01,MNP,0,0,0,
2024-05-01,MNP,0,0,0,
2024-06-01,MNP,0,0,0,
2024-07-01,MNP,0,0,0,
2020-01-01,MOZ,88,53,35,0.0
2020-02-01,MOZ,18,13,5,0.0
2020-03-01,MOZ,7,4,3,0.0
2020-04-01,MOZ,0,0,0,0.0
2020-05-01,MOZ,0,0,0,0.0
2020-06-01,MOZ,0,0,0,0.0
2020-07-01,MOZ,0,0,0,0.0
2020-08-01,MOZ,0,0,0,0.0
2020-09-01,MOZ,1,0,1,0.0
2020-10-01,MOZ,1,0,1,0.0
2020-11-01,MOZ,0,0,0,0.0
2020-12-01,MOZ,3,3,0,0.0
2021-01-01,MOZ,2,1,1,0.0
2021-02-01,MOZ,3,1,2,0.0
2021-03-01,MOZ,10,7,3,0.0
2021-04-01,MOZ,4,4,0,0.0
2021-05-01,MOZ,8,3,5,0.0
2021-06-01,MOZ,6,3,3,0.0
2021-07-01,MOZ,0,0,0,0.0
2021-08-01,MOZ,8,6,2,0.0
2021-09-01,MOZ,3,2,1,0.0
2021-10-01,MOZ,7,4,3,0.0
2021-11-01,MOZ,0,0,0,0.0
2021-12-01,MOZ,0,0,0,0.0
2022-01-01,MOZ,14,7,7,0.0
2022-02-01,MOZ,6,2,4,0.0
2022-03-01,MOZ,12,5,7,0.0
2022-04-01,MOZ,9,7,2,0.0
2022-05-01,MOZ,10,6,4,0.0
2022-06-01,MOZ,42,23,19,0.0
2022-07-01,MOZ,7,3,4,0.0
2022-08-01,MOZ,17,11,6,0.0
2022-09-01,MOZ,25,16,9,0.0
2022-10-01,MOZ,26,18,8,0.0
2022-11-01,MOZ,14,10,4,0.0
2022-12-01,MOZ,22,10,12,0.0
2023-01-01,MOZ,46,22,24,0.0
2023-02-01,MOZ,13,8,5,0.0
2023-03-01,MOZ,14,5,9,0.0
2023-04-01,MOZ,18,9,9,0.0
2023-05-01,MOZ,71,34,37,0.0
2023-06-01,MOZ,17,8,9,0.0
2023-07-01,MOZ,25,12,13,0.0
2023-08-01,MOZ,32,13,19,0.0
2023-09-01,MOZ,27,14,13,0.0
2023-10-01,MOZ,14,10,4,0.0
2023-11-01,MOZ,19,8,11,0.0
2023-12-01,MOZ,41,22,19,0.0
2024-01-01,MOZ,97,44,53,0.0
2024-02-01,MOZ,23,9,14,0.0
2024-03-01,MOZ,26,14,12,0.0
2024-04-01,MOZ,21,10,11,0.0
2024-05-01,MOZ,58,38,20,0.0
2024-06-01,MOZ,21,8,13,0.0
2024-07-01,MOZ,53,26,27,0.0
2020-01-01,MRT,36,24,12,0.0
2020-02-01,MRT,26,25,1,0.0
2020-03-01,MRT,8,7,1,0.0
2020-04-01,MRT,1,1,0,0.0
2020-05-01,MRT,0,0,0,0.0
2020-06-01,MRT,0,0,0,0.0
2020-07-01,MRT,0,0,0,0.0
2020-08-01,MRT,0,0,0,0.0
2020-09-01,MRT,1,1,0,0.0
2020-10-01,MRT,0,0,0,0.0
2020-11-01,MRT,0,0,0,0.0
2020-12-01,MRT,0,0,0,0.0
2021-01-01,MRT,5,4,1,0.0
2021-02-01,MRT,4,4,0,0.0
2021-03-01,MRT,2,2,0,0.0
2021-04-01,MRT,2,1,1,0.0
2021-05-01,MRT,3,3,0,0.0
2021-06-01,MRT,0,0,0,0.0
2021-07-01,MRT,1,1,0,0.0
2021-08-01,MRT,0,0,0,0.0
2021-09-01,MRT,5,4,1,0.0
2021-10-01,MRT,3,2,1,0.0
2021-11-01,MRT,9,8,1,0.0
2021-12-01,MRT,8,7,1,0.0
2022-01-01,MRT,18,15,3,0.0
2022-02-01,MRT,7,5,2,0.0
2022-03-01,MRT,2,2,0,0.0
2022-04-01,MRT,9,9,0,0.0
2022-05-01,MRT,17,14,3,0.0
2022-06-01,MRT,9,7,2,0.0
2022-07-01,MRT,18,16,2,0.0
2022-08-01,MRT,26,18,8,0.0
2022-09-01,MRT,17,11,6,0.0
2022-10-01,MRT,52,48,4,0.0
2022-11-01,MRT,26,24,2,0.0
2022-12-01,MRT,15,11,4,0.0
2023-01-01,MRT,18,12,6,0.0
2023-02-01,MRT,14,11,3,0.0
2023-03-01,MRT,23,21,2,0.0
2023-04-01,MRT,11,8,3,0.0
2023-05-01,MRT,14,13,1,0.0
2023-06-01,MRT,11,11,0,0.0
2023-07-01,MRT,22,17,5,0.0
2023-08-01,MRT,30,24,6,0.0
2023-09-01,MRT,35,31,4,0.0
2023-10-01,MRT,27,23,4,0.0
2023-11-01,MRT,25,19,6,0.0
2023-12-01,MRT,30,22,8,0.0
2024-01-01,MRT,32,23,9,0.0
2024-02-01,MRT,32,22,10,0.0
2024-03-01,MRT,26,22,4,0.0
2024-04-01,MRT,15,13,2,0.0
2024-05-01,MRT,23,16,7,0.0
2024-06-01,MRT,26,22,4,0.0
2024-07-01,MRT,30,24,6,0.0
2020-01-01,MUS,1576,786,790,0.0
2020-02-01,MUS,609,314,295,0.0
2020-03-01,MUS,227,153,74,0.0
2020-04-01,MUS,0,0,0,0.0
2020-05-01,MUS,0,0,0,0.0
2020-06-01,MUS,0,0,0,0.0
2020-07-01,MUS,1,1,0,0.0
2020-08-01,MUS,1,0,1,0.0
2020-09-01,MUS,4,2,2,0.0
2020-10-01,MUS,11,5,6,0.0
2020-11-01,MUS,6,4,2,0.0
2020-12-01,MUS,5,0,5,0.0
2021-01-01,MUS,8,5,3,0.0
2021-02-01,MUS,7,1,6,0.0
2021-03-01,MUS,27,7,20,0.0
2021-04-01,MUS,8,4,4,0.0
2021-05-01,MUS,13,4,9,0.0
2021-06-01,MUS,7,3,4,0.0
2021-07-01,MUS,5,4,1,0.0
2021-08-01,MUS,6,1,5,0.0
2021-09-01,MUS,7,4,3,0.0
2021-10-01,MUS,11,6,5,0.0
2021-11-01,MUS,16,9,7,0.0
2021-12-01,MUS,31,15,16,0.0
2022-01-01,MUS,47,16,31,0.0
2022-02-01,MUS,44,20,24,0.0
2022-03-01,MUS,43,25,18,0.0
2022-04-01,MUS,94,49,45,0.0
2022-05-01,MUS,173,94,79,0.0
2022-06-01,MUS,200,102,98,0.0
2022-07-01,MUS,314,159,155,0.0
2022-08-01,MUS,335,171,164,0.0
2022-09-01,MUS,366,179,187,0.0
2022-10-01,MUS,350,229,121,0.0
2022-11-01,MUS,2238,1126,1112,0.0
2022-12-01,MUS,2280,1087,1193,0.0
2023-01-01,MUS,1421,733,688,0.0
2023-02-01,MUS,1178,591,587,0.0
2023-03-01,MUS,1984,1033,951,0.0
2023-04-01,MUS,1964,1003,961,0.0
2023-05-01,MUS,1489,837,652,0.0
2023-06-01,MUS,1085,556,529,0.0
2023-07-01,MUS,1527,790,737,0.0
2023-08-01,MUS,1736,882,854,0.0
2023-09-01,MUS,1946,1036,910,0.0
2023-10-01,MUS,1875,991,884,0.0
2023-11-01,MUS,2976,1389,1587,0.0
2023-12-01,MUS,3346,1606,1740,0.0
2024-01-01,MUS,1914,984,930,0.0
2024-02-01,MUS,1605,799,806,0.0
2024-03-01,MUS,1537,804,733,0.0
2024-04-01,MUS,2523,1249,1274,0.0
2024-05-01,MUS,1135,608,527,0.0
2024-06-01,MUS,1368,738,630,0.0
2024-07-01,MUS,1594,785,809,0.0
2020-01-01,MWI,37,15,22,0.0
2020-02-01,MWI,22,16,6,0.0
2020-03-01,MWI,6,5,1,0.0
2020-04-01,MWI,0,0,0,0.0
2020-05-01,MWI,0,0,0,0.0
2020-06-01,MWI,0,0,0,0.0
2020-07-01,MWI,0,0,0,0.0
2020-08-01,MWI,0,0,0,0.0
2020-09-01,MWI,0,0,0,0.0
2020-10-01,MWI,0,0,0,0.0
2020-11-01,MWI,1,1,0,0.0
2020-12-01,MWI,1,1,0,0.0
2021-01-01,MWI,0,0,0,0.0
2021-02-01,MWI,0,0,0,0.0
2021-03-01,MWI,8,4,4,0.0
2021-04-01,MWI,7,5,2,0.0
2021-05-01,MWI,5,1,4,0.0
2021-06-01,MWI,1,0,1,0.0
2021-07-01,MWI,1,1,0,0.0
2021-08-01,MWI,4,3,1,0.0
2021-09-01,MWI,0,0,0,0.0
2021-10-01,MWI,1,0,1,0.0
2021-11-01,MWI,4,2,2,0.0
2021-12-01,MWI,0,0,0,0.0
2022-01-01,MWI,7,3,4,0.0
2022-02-01,MWI,3,2,1,0.0
2022-03-01,MWI,7,4,3,0.0
2022-04-01,MWI,4,3,1,0.0
2022-05-01,MWI,7,4,3,0.0
2022-06-01,MWI,18,8,10,0.0
2022-07-01,MWI,12,9,3,0.0
2022-08-01,MWI,29,16,13,0.0
2022-09-01,MWI,17,10,7,0.0
2022-10-01,MWI,9,6,3,0.0
2022-11-01,MWI,40,19,21,0.0
2022-12-01,MWI,21,9,12,0.0
2023-01-01,MWI,19,12,7,0.0
2023-02-01,MWI,17,9,8,0.0
2023-03-01,MWI,24,11,13,0.0
2023-04-01,MWI,13,7,6,0.0
2023-05-01,MWI,18,11,7,0.0
2023-06-01,MWI,12,7,5,0.0
2023-07-01,MWI,15,7,8,0.0
2023-08-01,MWI,25,8,17,0.0
2023-09-01,MWI,22,13,9,0.0
2023-10-01,MWI,22,13,9,0.0
2023-11-01,MWI,32,20,12,0.0
2023-12-01,MWI,38,21,17,0.0
2024-01-01,MWI,24,14,10,0.0
2024-02-01,MWI,21,10,11,0.0
2024-03-01,MWI,23,16,7,0.0
2024-04-01,MWI,25,14,11,0.0
2024-05-01,MWI,20,16,4,0.0
2024-06-01,MWI,20,13,7,0.0
2024-07-01,MWI,49,24,25,0.0
2020-01-01,MYT,1,0,1,0.0
2020-02-01,MYT,0,0,0,0.0
2020-03-01,MYT,0,0,0,0.0
2020-04-01,MYT,0,0,0,0.0
2020-05-01,MYT,0,0,0,0.0
2020-06-01,MYT,0,0,0,0.0
2020-07-01,MYT,0,0,0,0.0
2020-08-01,MYT,0,0,0,0.0
2020-09-01,MYT,0,0,0,0.0
2020-10-01,MYT,0,0,0,0.0
2020-11-01,MYT,0,0,0,0.0
2020-12-01,MYT,0,0,0,0.0
2021-01-01,MYT,0,0,0,0.0
2021-02-01,MYT,0,0,0,0.0
2021-03-01,MYT,0,0,0,0.0
2021-04-01,MYT,0,0,0,0.0
2021-05-01,MYT,0,0,0,0.0
2021-06-01,MYT,0,0,0,0.0
2021-07-01,MYT,0,0,0,0.0
2021-08-01,MYT,0,0,0,0.0
2021-09-01,MYT,0,0,0,0.0
2021-10-01,MYT,0,0,0,0.0
2021-11-01,MYT,0,0,0,0.0
2021-12-01,MYT,0,0,0,0.0
2022-01-01,MYT,0,0,0,0.0
2022-02-01,MYT,0,0,0,0.0
2022-03-01,MYT,0,0,0,0.0
2022-04-01,MYT,0,0,0,0.0
2022-05-01,MYT,0,0,0,0.0
2022-06-01,MYT,0,0,0,0.0
2022-07-01,MYT,0,0,0,0.0
2022-08-01,MYT,0,0,0,0.0
2022-09-01,MYT,0,0,0,0.0
2022-10-01,MYT,0,0,0,0.0
2022-11-01,MYT,0,0,0,0.0
2022-12-01,MYT,0,0,0,0.0
2023-01-01,MYT,0,0,0,0.0
2023-02-01,MYT,0,0,0,0.0
2023-03-01,MYT,0,0,0,0.0
2023-04-01,MYT,0,0,0,0.0
2023-05-01,MYT,0,0,0,0.0
2023-06-01,MYT,0,0,0,0.0
2023-07-01,MYT,0,0,0,0.0
2023-08-01,MYT,0,0,0,0.0
2023-09-01,MYT,0,0,0,0.0
2023-10-01,MYT,0,0,0,0.0
2023-11-01,MYT,1,0,1,0.0
2023-12-01,MYT,0,0,0,
2024-01-01,MYT,0,0,0,
2024-02-01,MYT,0,0,0,
2024-03-01,MYT,0,0,0,
2024-04-01,MYT,0,0,0,
2024-05-01,MYT,0,0,0,
2024-06-01,MYT,0,0,0,
2024-07-01,MYT,0,0,0,
2020-01-01,NAM,28,8,20,0.0
2020-02-01,NAM,21,10,11,0.0
2020-03-01,NAM,10,4,6,0.0
2020-04-01,NAM,0,0,0,0.0
2020-05-01,NAM,0,0,0,0.0
2020-06-01,NAM,0,0,0,0.0
2020-07-01,NAM,0,0,0,0.0
2020-08-01,NAM,0,0,0,0.0
2020-09-01,NAM,0,0,0,0.0
2020-10-01,NAM,1,1,0,0.0
2020-11-01,NAM,0,0,0,0.0
2020-12-01,NAM,2,2,0,0.0
2021-01-01,NAM,0,0,0,0.0
2021-02-01,NAM,5,3,2,0.0
2021-03-01,NAM,2,0,2,0.0
2021-04-01,NAM,4,3,1,0.0
2021-05-01,NAM,2,2,0,0.0
2021-06-01,NAM,2,1,1,0.0
2021-07-01,NAM,0,0,0,0.0
2021-08-01,NAM,0,0,0,0.0
2021-09-01,NAM,3,1,2,0.0
2021-10-01,NAM,0,0,0,0.0
2021-11-01,NAM,0,0,0,0.0
2021-12-01,NAM,1,1,0,0.0
2022-01-01,NAM,1,1,0,0.0
2022-02-01,NAM,2,1,1,0.0
2022-03-01,NAM,1,1,0,0.0
2022-04-01,NAM,8,4,4,0.0
2022-05-01,NAM,8,3,5,0.0
2022-06-01,NAM,6,2,4,0.0
2022-07-01,NAM,6,1,5,0.0
2022-08-01,NAM,20,11,9,0.0
2022-09-01,NAM,13,5,8,0.0
2022-10-01,NAM,20,6,14,0.0
2022-11-01,NAM,14,5,9,0.0
2022-12-01,NAM,17,6,11,0.0
2023-01-01,NAM,12,4,8,0.0
2023-02-01,NAM,19,10,9,0.0
2023-03-01,NAM,15,7,8,0.0
2023-04-01,NAM,21,7,14,0.0
2023-05-01,NAM,24,6,18,0.0
2023-06-01,NAM,38,22,16,0.0
2023-07-01,NAM,40,24,16,0.0
2023-08-01,NAM,23,16,7,0.0
2023-09-01,NAM,28,11,17,0.0
2023-10-01,NAM,35,23,12,0.0
2023-11-01,NAM,41,16,25,0.0
2023-12-01,NAM,31,16,15,0.0
2024-01-01,NAM,14,7,7,0.0
2024-02-01,NAM,12,7,5,0.0
2024-03-01,NAM,15,10,5,0.0
2024-04-01,NAM,9,4,5,0.0
2024-05-01,NAM,18,10,8,0.0
2024-06-01,NAM,24,14,10,0.0
2024-07-01,NAM,25,15,10,0.0
2020-01-01,NCL,0,0,0,0.0
2020-02-01,NCL,0,0,0,0.0
2020-03-01,NCL,0,0,0,0.0
2020-04-01,NCL,0,0,0,0.0
2020-05-01,NCL,0,0,0,0.0
2020-06-01,NCL,0,0,0,0.0
2020-07-01,NCL,0,0,0,0.0
2020-08-01,NCL,0,0,0,0.0
2020-09-01,NCL,0,0,0,0.0
2020-10-01,NCL,0,0,0,0.0
2020-11-01,NCL,0,0,0,0.0
2020-12-01,NCL,0,0,0,0.0
2021-01-01,NCL,0,0,0,0.0
2021-02-01,NCL,0,0,0,0.0
2021-03-01,NCL,0,0,0,0.0
2021-04-01,NCL,0,0,0,0.0
2021-05-01,NCL,0,0,0,0.0
2021-06-01,NCL,0,0,0,0.0
2021-07-01,NCL,0,0,0,0.0
2021-08-01,NCL,0,0,0,0.0
2021-09-01,NCL,0,0,0,0.0
2021-10-01,NCL,0,0,0,0.0
2021-11-01,NCL,0,0,0,0.0
2021-12-01,NCL,0,0,0,0.0
2022-01-01,NCL,0,0,0,0.0
2022-02-01,NCL,0,0,0,0.0
2022-03-01,NCL,0,0,0,0.0
2022-04-01,NCL,0,0,0,0.0
2022-05-01,NCL,0,0,0,0.0
2022-06-01,NCL,0,0,0,0.0
2022-07-01,NCL,0,0,0,0.0
2022-08-01,NCL,1,1,0,0.0
2022-09-01,NCL,0,0,0,0.0
2022-10-01,NCL,0,0,0,0.0
2022-11-01,NCL,0,0,0,0.0
2022-12-01,NCL,0,0,0,0.0
2023-01-01,NCL,0,0,0,0.0
2023-02-01,NCL,0,0,0,0.0
2023-03-01,NCL,0,0,0,0.0
2023-04-01,NCL,0,0,0,0.0
2023-05-01,NCL,0,0,0,0.0
